Urban,PCTGQTRS,HUNVFlag,Unemployment rate; Estimate; EDUCATIONAL ATTAINMENT 0 Some college or associate's degree,Total; Estimate; Some college no degree
1,0,0,6.6,28
1,0,0,1.3,25
1,0,0,3.9,39.2
1,0,0,3.9,18.6
1,0.0057133,0,17.6,25.6
1,0,0,5.4,26.2
1,0,0,7.5,33.9
1,0.0056996,0,9.4,29.9
1,0.014249,0,11.2,28.4
1,0.0042297,0,3.5,26.9
1,0.0010672,0,3,26.9
1,0.0004698,0,11.4,25.9
1,0,0,20.2,31.5
1,0.0065335,0,6.1,29.7
1,0.0201216,0,12.8,26.9
1,0.0273926,0,19.8,33.8
1,0.0366861,1,2.5,27.5
1,0,0,6.5,34.2
1,0.0025526,0,13.2,28.3
1,0,1,7.5,23.1
1,0.0026969,0,23.9,29.7
1,0.0055692,0,0.8,30.8
1,0.0023758,0,2.7,25.6
1,0.0334225,0,1.1,28.7
1,0.0071286,0,6.3,35
1,0.001327,0,1.8,38.9
1,0.021985,0,6.4,29.8
1,0.0033167,0,10.5,29.5
1,0.0028385,0,11.1,31.6
1,0.0261403,0,9.8,32
1,0.0135558,0,0,26.9
1,0.0010573,0,8.7,24.2
1,0.0011834,1,5.9,30.3
1,0.01258,0,4.5,28.1
1,0.0234429,0,14.7,23.2
1,0.0281885,0,9.4,24.5
1,0.0007761,0,11.3,34.4
1,0.0018855,0,9.8,25.2
1,0.0414313,0,6.5,34.1
1,0.0051671,0,3,33.6
1,0.0025163,0,2.1,27.8
1,0.003867,0,1.4,25.3
1,0,0,12.4,18.5
1,0.0741104,0,9.4,20
1,0.0039872,0,3.6,18.5
1,0.006032,0,11.7,24.2
1,0.0010408,0,4.9,27
1,0.0020064,0,9.9,22.7
1,0,0,5.1,23.5
1,0.0010917,0,3,34.6
1,0.0023581,0,13.6,28.5
1,0.0603312,0,9.1,26.5
1,0.0325373,0,11.5,29.1
1,0.0505491,0,12.9,21.5
1,0.0062127,0,4.6,20.9
1,0,0,2.1,29.1
1,0.1260432,0,18.7,24.3
1,0.0156522,1,6.1,18.8
1,0.0001916,0,8.6,22.9
1,0.0024804,0,2.4,24.4
1,0.0012094,0,4.6,36.7
1,0.0034229,0,1.6,23.4
1,0.0068924,1,16.2,30.4
1,0,0,12.9,33.8
1,0.0042248,0,16.1,20.2
1,0.0652522,0,3.7,31.7
1,0.0395867,0,6.4,30.8
1,0.0133044,0,11.4,28.4
1,0,0,1.6,31.9
1,0.008316,0,10.5,28.6
1,0,1,6.8,28.4
1,0,0,15.6,38
1,0.0036135,0,3.6,33.4
1,0.00673,0,2.2,44
1,0.0009566,0,5.9,29.1
1,0.0009608,0,0.8,42.1
1,0.0003256,0,4.5,35.9
1,0,0,0,37.5
1,0.0028119,0,5.6,30.6
1,0.2654462,0,6.4,26.2
1,0.0265552,0,10,30.7
1,0.0003224,0,7.1,22.9
1,0.0030002,0,6,28.1
1,0.0190092,0,2.7,36
1,0.0131086,0,2.1,30.4
1,0.0023313,1,7.8,31.4
1,0.0036756,0,9.1,38.6
1,0.0053259,0,13.2,36.6
1,0.0036456,0,10.4,32.5
1,0.010745,0,2.7,30.8
1,0.0029721,0,4.4,25.3
1,0.0024606,0,0,34.6
0,0.0106792,0,2.9,35
1,0.0045202,0,4.7,19.9
1,0,0,4.4,33.4
0,0.0136421,0,3.3,24.9
1,0.0198676,0,16.5,24.8
1,0.0004112,0,8.8,23.3
1,0.0046948,1,17.7,34.3
1,0,0,6.4,21.7
1,0,0,4,15.3
0,0,0,0,17.4
1,0.0013168,0,6,18.9
1,0,0,3.3,11.6
1,0.0091421,0,4.8,19.9
1,0.0023358,0,6.4,24.9
1,0.0204517,0,3.4,17.9
1,0.0008522,0,7.7,18
1,0.0008426,0,2.8,31.4
1,0,0,17.1,14.4
1,0,0,7.5,19.6
1,0.0028912,0,6.2,20.7
1,0,1,6,17.5
1,0.0036672,0,5,23.8
1,0,0,2.5,26.4
1,0.0001271,0,0,16
1,0,0,11.5,18.6
1,0,0,0,11.6
1,0,0,4.1,14.5
1,0.0016313,0,0,19.4
1,0,0,9.5,19
1,0.0011432,0,10.6,25.5
1,0.0030832,0,19.5,20.4
1,0.0365059,0,1.6,33.2
1,0,0,0,21.4
1,0,1,8,17.3
1,0.0041617,0,0,17.3
1,0.0578313,1,6.2,22.1
1,0,0,18.3,15.6
1,0.0446429,0,13,24.2
1,0.0012798,0,20.9,23.1
1,0,0,11.2,15.2
1,0,0,10.2,13.6
1,0,0,0.9,20.4
1,0,0,4.2,11.8
0,0.0027302,0,6.7,13.4
1,0,0,0,12.7
1,0,0,0,17.7
1,0,0,0,17
1,0,0,13.4,24.1
1,0,0,0,11.1
1,0,0,5.7,15.5
1,0,0,0,22.5
1,0.0003156,1,4.1,16.1
1,0.0252799,0,8.9,18.8
1,0.0532821,0,15.9,21.1
1,0.0293463,1,1.9,20.8
1,0.0012116,0,13.4,19.7
1,0.0315341,0,7.7,17.1
1,0,0,11.8,18.9
1,0,0,23.4,12.8
1,0,0,4.1,23.8
1,0,0,4.6,17.7
1,0.0004361,0,8.8,22.2
1,0.0070822,0,1.1,25.7
1,0,0,0,22.5
1,0,0,9.1,30.2
1,0.0284565,0,6.3,18.7
1,0.0883859,0,10.3,20.6
1,0.0053013,0,4.7,25.3
1,0.008909,0,5.7,21.6
1,0.0041551,0,6.2,28.7
1,0.0406618,0,18,23.2
1,0.0027145,0,8.5,30.4
1,0.0030779,0,10.6,29.6
1,0.0185185,0,13.6,15.4
1,0.0033613,0,7.8,24.3
1,0,0,9.6,20.1
1,0,1,19.5,26.6
1,0.0006607,0,7.3,28.2
1,0.0021392,0,3.6,28.6
1,0.0006676,0,0.5,31.5
1,0,0,14.4,25.9
1,0,0,7.9,28.6
1,0.0022047,0,3,23.9
1,0.0341198,0,4.3,23.7
1,0.0064867,0,4,27.7
1,0.0325991,0,10.2,19.6
1,0,0,2.5,25.8
1,0.003098,0,12.5,21.8
1,0.0010478,0,5.8,21.2
1,0.0003726,0,2.9,21.2
1,0.0246172,0,5.2,26.6
1,0.001438,0,3.4,24.1
1,0,0,1.7,31.9
0,0.4425665,0,11.8,40.2
1,0.0041505,0,5.3,25.6
1,0.0027087,0,5.9,31.6
0,0.0032866,0,4.7,25.5
1,0.0041144,0,3.5,25.7
1,0.010461,1,7.9,28.2
1,0.0010347,0,15.8,23.6
1,0.0014918,0,5,27
1,0.0080727,1,4.2,24.8
0,0.0494599,0,12.5,28.7
0,0.0033521,0,11.5,20.8
0,0.0010984,0,3.1,23.3
0,0.0047186,0,5.9,17.2
0,0.002957,0,7.9,23.2
0,0,0,7.2,27.7
1,0.0136078,0,3,29.3
1,0.0350479,0,8.7,25.7
1,0.0363377,0,8.3,20.5
1,0.0083175,0,2.3,23.1
1,0.0184569,0,15,23.9
1,0.0036044,0,6.7,28
1,0.0010893,1,9,22.8
1,0.0015295,0,9.1,21.9
1,0.0034253,0,4.7,20.4
1,0.002761,0,14,11.2
1,0,0,9.8,21.5
1,0.0350043,0,3.3,29.7
1,0.0115746,0,2.6,11.7
1,0.0012248,0,3,12.6
1,0.0181439,0,15.2,21.3
1,0.007471,0,1.9,23.9
1,0.0305637,0,2.8,20.4
1,0.1243773,0,9.8,24.4
1,0.0075005,0,7.9,30.2
1,0.0221725,0,4.9,30.1
1,0.0015741,0,8.9,25.4
1,0,0,13.3,31.8
1,0.0053077,0,10.4,24.2
1,0,0,0,29.4
1,0.0049938,0,10.5,28.5
1,0.0080922,0,14.8,25.7
1,0.016701,1,3.9,19.6
1,0.0122362,0,9,26.1
1,0.0366541,0,0,28.5
1,0.000481,0,5.6,21.5
1,0,0,6.6,22
1,0.0018224,0,9.1,22
1,0.001181,0,10.3,14.6
1,0.0060938,0,11.2,19.9
1,0.0032434,0,12.5,16.7
1,0,0,11.8,24.7
1,0.0013374,0,10.1,20.6
1,0,0,3.6,13.9
1,0.0016207,0,2.5,20.8
1,0.0012687,0,13.2,21.3
1,0.0071856,0,2.7,23.8
1,0.0010808,0,5.1,21.6
1,0.0029347,0,14.3,23.6
1,0,1,6.8,23.7
1,0,0,0,10.2
1,0.0232413,0,10.7,17.2
0,0.0080117,0,1.1,22.9
1,0.0413049,0,2,26.9
1,0.0057849,0,11.9,17.2
1,0.0015637,0,1.9,23.8
1,0,0,14,19
1,0.0052662,0,2.1,17.5
1,0.0104649,0,16.3,14.2
1,0.0410197,0,8.5,18.1
1,0.0010493,0,12.8,18.1
1,0,0,9.3,14.6
1,0.0010531,0,7.4,19.4
1,0,0,1.7,15.4
1,0.0193972,0,5.8,16.2
1,0.0022344,0,0,10.2
1,0.0406378,0,8.8,13.6
1,0.0042897,0,8.4,30.4
1,0.0242313,0,9.7,28.9
1,0.0720037,0,3.4,27.3
1,0.0366806,0,11,22.2
1,0.0175866,0,14.2,24.8
1,0.0065906,0,9.1,25.2
1,0.003377,0,3.4,21.9
1,0.0321402,0,5.9,22.6
1,0.0213018,0,4.9,22.9
1,0.0084994,0,10.9,19.5
1,0.0200154,0,7.5,19.8
1,0.0032374,0,3.6,13
1,0.047619,0,4.6,20.3
1,0.0062567,0,0,27.1
1,0.0036589,0,1.2,24.8
1,0.0010562,0,0,27.2
1,0.0069828,0,7.1,28.3
1,0.0086175,0,0.6,25.6
0,0,0,9.9,15.5
0,0.0424474,0,8.8,31
1,0.0022851,0,2.2,25.8
1,0,0,14.5,24.5
0,0.0123124,0,7.4,26
1,0.0128356,0,3.2,23.7
1,0.0013293,0,12.3,35.9
0,0.0023009,0,2.5,31.5
0,0.0381715,0,3.3,19.8
0,0.0466792,0,20,31.8
0,0.0087805,0,5,27.4
0,0.0013514,1,0,24.9
0,0.0403215,0,2.6,31.6
0,0.0535488,0,11.6,32
1,0,0,2.6,29.6
1,0.0188208,1,8.6,26.3
1,0.0033389,0,6.1,26.5
0,0.4085043,0,8.2,29.4
0,0.0066808,0,11.1,23.2
0,0.0007645,0,5.8,31.1
1,0.0776471,0,4.5,28.5
1,0,0,10.7,11.1
1,0.3149513,0,0,21.5
1,0,0,0,23.5
1,0.7387031,0,17.8,20.1
1,0.0234114,0,23.5,17
1,0.0028628,0,4.8,20.7
0,0,0,0,0
1,0.0037443,0,3.2,15.9
1,0.0012069,1,17.8,10.8
1,0,0,4.8,9.9
1,0.0030803,0,10.7,10.7
0,0.0089385,0,0,7.5
1,0.0005136,0,0,9.9
1,0,0,19.8,8.4
1,0,0,16.8,7.6
1,0,0,0,8.4
1,0.0020717,0,3.9,10.3
1,0.0042603,0,2,13.5
1,0.0006086,0,13.6,19.1
1,0.0003182,0,10.8,10.7
1,0.1031969,0,7.3,15.9
1,0.0086667,0,0,4.9
1,0.1366279,0,0,12.7
1,0,0,0,17.5
1,0.0208714,0,18.8,19.8
1,0.1607096,0,16,18.9
1,0.0107291,0,10.4,21.3
1,0.1607502,0,14.7,23.8
1,0.0896123,0,4.9,9.6
1,0.065083,0,30.8,25
1,0.0197044,0,0,19.8
1,0.1356316,0,4.5,21.7
1,0.3098407,0,54.1,22.4
1,0.1465585,0,29.6,20.4
1,0,0,28.1,5.5
1,0.0055002,0,25.4,7.3
1,0.0025773,0,12.4,10.9
1,0.0004871,0,5,9.3
1,0.0027376,0,0,9.9
1,0.0219194,0,20.1,10.3
1,0,0,24,10.4
1,0.0191551,0,4.8,9.1
1,0.0137143,0,33.6,9.3
1,0.0067275,0,6.2,9.8
1,0.0602552,0,0,13.6
1,0.0122256,0,8.6,6.2
1,0.0121283,0,13.7,6.9
1,0.055355,0,20.2,16.3
1,0.0226233,0,0,10
1,0.0715686,0,18.8,12.9
1,0.0016011,0,20,9.2
1,0.0411375,0,10.9,12.8
1,0.0036657,0,11.5,13.1
1,0.3079673,0,1.4,13.3
1,0.0247635,0,23.9,20.5
1,0.0252951,0,10.5,23.6
1,0.0193103,0,19.5,15.6
1,0.0052738,0,0,18.7
1,0.0020499,0,0,14.3
1,0.0153483,0,10.6,17
1,0.0188679,0,8,16.1
1,0.0577025,0,9.2,16.9
1,0.06807,0,2.4,14.5
1,0.0138094,0,3.2,16.8
1,0.0187016,0,11.6,17.6
1,0.0127408,0,3.3,22.7
1,0.0588235,0,4.6,16.2
1,0.005814,0,10.8,17
1,0,0,5.8,9.8
1,0.0231377,0,14.2,12.3
1,0.007534,0,0,12.2
1,0.0328965,0,4,26.3
1,0.1301692,0,0,13.8
1,0.0857388,0,4.9,9.5
1,0.091674,0,22.1,21
1,0.2423611,1,23,22.8
1,0.4200426,0,17.8,10.7
1,0.0460143,0,4.7,13.9
1,0.0140373,0,4.5,14.6
1,0.0082399,0,4.2,14.5
1,0.0003514,0,2.5,7.2
1,0,1,10.3,18.1
1,0.0387147,0,4.2,18.2
1,0.0014859,0,3.5,8.4
1,0.0087024,0,0,11.4
1,0.0200699,0,10.1,10.6
1,0.0150961,0,0,11.8
1,0.0409914,0,0,9.6
1,0.0002595,0,13,9
1,0.0053976,0,0,9
1,0,0,11.5,16.6
1,0.0006127,0,2.4,10.5
1,0.0092229,0,4.7,14.7
1,0,0,13.3,13.6
1,0,0,9.3,9.4
1,0.0067708,0,8,10.8
1,0.0260756,0,24.8,11.4
1,0.0228155,0,11.5,11.7
1,0.0016015,0,8.1,12.2
1,0.0133911,0,14.9,11.7
1,0.2267746,0,0,11.8
1,0.0119695,0,8,11
1,0.0068966,0,5.2,10
1,0.0263661,0,8.3,11
1,0.0124113,0,11.2,12.4
1,0.0067101,0,10.3,20
1,0,0,7,22.6
1,0.0017251,0,5.1,27.3
1,0.0048322,1,7.3,23.3
1,0.0244435,0,12,26.3
1,0,0,15.4,27.4
1,0,1,2.5,18.8
1,0.0211245,0,0,11.7
1,0.0391134,0,4.6,15.6
1,0.0304906,0,13.5,14.2
1,0.0047004,0,13.1,10.1
1,0.0020604,0,9.7,14.3
1,0.0035154,0,14.5,21.9
1,0.0075552,0,4.8,16.9
1,0.001246,0,6.8,16.2
1,0.0037594,0,2.2,18
1,0.0120043,0,6.7,14.6
1,0.0107143,0,13.8,22
1,0.0133771,0,10.7,17.7
1,0.0008528,0,9.6,15
1,0.1168172,0,6.1,10.5
1,0,0,3.9,20.4
1,0.0006952,0,14.8,17.5
1,0.0017621,0,1.9,18.2
1,0.0087255,0,0,17.8
1,0.0026667,0,8.8,20.1
1,0.005008,0,1.9,21.3
1,0.015601,0,14.6,17.3
1,0.0042038,1,19.9,17.8
1,0.0024284,0,5.3,19
1,0.0128019,0,14.1,11
1,0.0021045,0,7.5,23.3
1,0.0283487,0,10.5,8.4
1,0.0739975,0,10,8.2
1,0.0010183,0,8.1,13.5
1,0.0069557,0,5.3,10.8
1,0.0121951,0,0,14.9
1,0,0,9.9,17.8
1,0,0,2.9,13.8
1,0.2925148,0,0,15
1,0.0031517,0,0,12.1
1,0,0,3.9,13.1
1,0.0171166,0,10.3,9.2
1,0.0024312,0,12,13.4
1,0.0011448,0,5.7,23.6
1,0.0003229,0,9.9,12.9
1,0.0152424,0,28.8,11.4
1,0,0,14.1,15.5
1,0.0047047,0,8.2,22.9
1,0,0,3.6,22.8
1,0.0122828,0,6.1,21
1,0.0022645,0,0,16.2
1,0.0071826,0,20.6,19.7
1,0.0012173,0,4.6,13.6
1,0.0332704,1,0,12.9
1,0,0,15.7,7
1,0.0035849,0,0.2,18.6
1,0.0020882,0,0,19.5
1,0.0099176,0,3.1,13.1
1,0.0032762,0,7.3,11.4
1,0.5845778,0,0,20.9
1,0,0,3.1,19
1,0,0,5.2,14.9
1,0.0008926,1,6.2,14.6
1,0.0009434,0,10.7,22.3
1,0.007404,1,8.1,14
1,0.0026294,0,3.8,14.9
1,0.0007473,0,3.2,10.4
1,0.0200587,0,7.5,15.8
1,0.0050087,0,5.3,14.4
1,0.0008137,0,0,12.4
1,0.0012334,0,0,12.2
1,0.0058205,0,11.7,17
1,0,0,0,7.4
1,0.0018014,0,11.3,11.3
1,0.0016991,0,4.6,14.3
1,0.001168,0,10.9,16.6
1,0.0006922,0,3.3,15.5
1,0.000523,0,3.2,14
1,0.0062422,0,4.3,12.6
1,0.0139497,0,21.8,13.1
1,0.0121875,1,12.2,20.8
1,0,1,8.5,21.3
1,0.002473,0,17.6,8.1
1,0.0029603,1,0,16.3
1,0,1,13.9,21.8
1,0.118353,0,14.6,11.5
1,0.0019391,0,0,22.7
1,0.0027862,0,5.4,5.5
1,0.0420641,0,4.2,23
1,0.0014829,0,21.1,14.1
1,0.0512954,0,5.8,10.4
1,0.596875,0,0,9
1,0.7368421,0,0,0
0,0,0,0,0
1,0.1555834,0,0,15
1,0,0,42.6,47.4
1,0.18,0,0,12.7
1,0.0494434,0,0,11
1,0.1185309,1,0,15
1,0.0108446,0,12.6,27.1
1,0.0344828,1,1.8,24.4
1,0.0160058,0,15.7,13.7
1,0,0,11,11.5
1,0.0635794,0,12.9,12.8
1,0.0061267,1,18.9,19.4
1,0,0,4.5,19.3
1,0.0014242,0,2.1,31.5
1,0.0028392,1,3.4,38
1,0,0,8.4,23.9
1,0.2930417,0,0,23.3
1,0.0369162,1,3.2,33.6
1,0.0492655,1,15.3,22.9
1,0.0118082,0,14.2,21.5
1,0.0054553,0,0,16.5
1,0.0025013,0,0,9.5
1,0.0022848,0,11.4,22.3
1,0.0141273,0,29.5,13.9
1,0,0,44.2,13.7
1,0.0009016,0,9.6,16
1,0,0,0,13.9
1,0.0035075,1,13.3,14.3
1,0.0027888,0,21.6,12
1,0.0055989,1,8.5,15.5
1,0.0027039,0,23.6,10.5
1,0.0074219,0,6.3,20.7
1,0.0128076,0,19.1,28.4
1,0,1,6.6,11.8
1,0.0002359,0,5.8,9.8
1,0.0072703,0,8.1,25.7
1,0,0,0,23
1,0,0,4.9,24.6
1,0.0005329,1,8.5,28.3
1,0.0107875,0,25.2,26.7
1,0.0015983,1,15.9,25.5
1,0.0023537,0,11.2,21.5
1,0.1285166,0,25.9,22.7
1,0.0056274,1,6.2,19.5
1,0.0042626,0,10.5,33.9
1,0.0234662,0,5.6,26.2
1,0.0070209,1,14.5,27.4
1,0.0022599,0,7.9,37.3
1,0.0464286,1,4.9,19.3
1,0.059068,1,11.3,22.5
1,0.0153897,0,8.2,29.3
0,0,1,7.7,20.5
1,0.0183486,0,2.7,20.5
1,0.0068729,1,12.6,21.9
1,0.0043197,0,12.3,27.7
1,0.0099314,0,14.7,21.3
1,0.0267603,0,9.3,35.4
1,0,0,13.1,35.3
1,0.0138392,0,2.5,24.7
1,0.0042386,0,15.1,24.4
1,0.0304348,0,28.8,14.9
1,0.0030759,0,20.2,27.3
1,0.0226777,0,6.3,17.9
1,0.0051352,1,6.9,14.6
1,0.0374941,0,0,19.9
1,0.0018919,0,23.2,22
1,0.0322581,0,1.6,24.8
1,0.0022472,0,12.3,20.8
1,0.0010384,0,11,23.9
1,0.0035189,1,9.6,25.3
1,0.0179554,0,4.3,32
1,0.0018337,0,3.1,24
0,0.0064426,0,12.7,17.2
1,0.0011154,1,12,28.7
1,0.001534,0,8.8,28.5
1,0.3425488,0,9.6,18.8
0,0.0731847,0,0.9,13.9
0,0.0235247,0,0.4,23.2
1,0,0,2.9,28.1
1,0.0074331,0,3.2,15
1,0,0,6.2,21.9
1,0.0030488,0,6,23.5
0,0.0209096,0,2.6,20.9
1,0.0009357,0,5.3,31.2
1,0.0491998,0,0,23.9
1,0.0607777,1,12.9,25.9
1,0.0056554,0,16.1,33.3
1,0.0409234,0,5.4,24.6
1,0.0032538,0,7.7,25.5
1,0.001403,0,5.7,23.1
1,0.0026645,0,4.4,21.2
1,0.0020672,0,6.8,19.4
1,0.0056022,1,12,24.1
1,0.0030733,0,10.2,9.4
1,0.0002725,0,19.4,22.2
1,0.0012892,0,8.1,16.7
1,0.0096629,0,31.5,7.8
0,0.0049219,0,3.2,24.4
0,0.0029017,0,8.8,29.8
0,0,0,1.7,16.9
0,0.0508786,0,0,25.1
0,0.0014752,0,6.5,23.1
1,0.0020793,0,8,24.8
0,0.0039306,0,6.6,19.6
1,0.0161609,0,5.2,27.7
0,0.0011076,0,1.9,27.3
1,0,0,8.5,28.1
0,0.0006648,0,2.7,31.5
1,0.003585,0,15.1,26.9
1,0.0263944,0,19.6,25.1
1,0,0,5.6,23.3
1,0.0120208,1,3.9,25.5
1,0,0,4,25.6
1,0,0,10.3,30.2
1,0.0016567,0,10,30.6
1,0.0057868,0,8.6,24
1,0.0046539,0,22.3,35
1,0,0,9.2,28
1,0.0389736,0,0,28.8
1,0.0010889,0,3.5,27.3
1,0.001675,0,0,24.1
1,0,0,3.4,17.6
0,0.1121495,0,18.1,20.6
1,0.0132023,0,23.3,22.1
1,0.0105907,0,6.2,31.7
1,0,0,7.4,25.1
1,0.0031134,0,11.3,37.5
0,0,0,5.3,24.6
0,0,1,7.3,25
1,0.0002878,0,6.7,23.6
1,0,0,2.3,26.9
1,0,0,5.4,27.2
1,0.0008747,0,9.7,28.3
1,0.0006147,0,6.5,27.3
1,0.0174691,0,18,25
1,0.0292533,0,7.4,23.6
1,0,0,14.3,21.3
1,0,0,15,22.3
1,0.0010213,0,3.3,25.3
1,0,0,13.8,19.7
1,0.0061312,0,0,16.4
0,0.7131739,0,11,20.2
0,0,0,14.5,31.7
0,0.0036304,0,3.6,27.2
0,0.0024671,0,1.9,26.6
0,0,0,4.6,34.1
1,0.0145944,0,12.9,20.4
1,0.0047271,0,5.8,35.5
1,0.0038244,0,1.4,20.1
1,0.0019194,0,2.9,29.2
1,0.0012022,0,3.9,27.6
0,0.0010953,0,2.8,28.3
1,0,0,7.5,29.5
1,0.0004446,0,0,22
1,0.0001873,0,7.4,29.8
1,0,0,4.2,28.4
1,0.0054745,0,4.3,25.6
0,0.1080031,0,0,29.6
1,0.0051613,0,5.7,27.8
1,0.0048753,0,1.3,28.8
1,0.0076508,0,8.2,25.7
0,0.8053853,0,9.9,25.2
1,0.0113578,0,2.6,24.8
1,0.0291682,1,9.1,22.2
1,0.0017379,0,16.1,15.7
1,0.0261693,0,2.1,19.5
1,0.0257461,0,16.7,15.7
1,0.0036536,1,8.1,22.3
1,0.0154997,0,3.9,24.3
1,0.0072305,0,5.7,21.7
1,0.9972076,0,0,15.4
1,0.0515984,0,19.2,24.6
1,0.0019316,0,5.5,19.6
1,0.5939794,0,22.2,28
0,0.0020969,0,2.8,23.8
1,0.0020925,0,3.6,28.8
1,0.0002998,1,23.1,26.7
1,0.0026618,0,7.2,22.3
1,0.0020087,0,1.6,26.2
1,0.0180716,0,6.4,24
1,0.0035951,0,1.1,28.5
1,0.0275306,1,13.4,28.4
1,0.0002847,0,3.9,25
0,0,0,4.7,26.9
0,0.0017869,0,1.7,23.2
1,0.0004531,0,9.6,27.5
1,0,0,2.6,25.9
1,0.0064193,0,2.9,34.8
1,0.0150763,1,4.8,35.9
1,0.0169699,0,4.2,31.4
1,0.0138586,0,2.3,23.5
0,0.0103817,0,7.1,24.7
0,0.0113295,1,3.3,26
1,0.9186992,0,100,12.4
0,0.0001888,0,0.6,30.1
0,0.0066955,0,6.1,23.7
1,0.0032963,1,10.1,18.6
1,0.0007222,0,9.1,16.1
1,0,0,6,17.8
1,0,0,11.2,21.3
1,0.0029597,0,16.9,22.9
1,0.0020153,0,19.3,18.8
1,0,0,9.8,20.7
1,0.0150634,0,10.1,21.6
1,0.000591,0,6,26.1
1,0,0,20.2,18.3
1,0.0039057,0,7,26.9
1,0.0012246,0,2,18.3
1,0.0222329,0,5.1,22.1
1,0.0026631,0,12.7,21.3
1,0.013067,0,4.2,20.6
1,0.0037527,0,16.9,25.2
1,0.0620488,0,6.9,21
1,0.0100242,0,9.2,24.2
1,0.0024138,0,2.8,23.8
1,0,0,2.5,21.4
1,0.001131,0,4.3,26.4
1,0.025665,0,8.9,23.5
1,0.0125244,0,2,22.3
1,0.0024278,0,2.7,23.2
1,0.0017734,0,0,18.7
1,0.002484,0,0,22.4
1,0.006639,0,8.3,10.7
1,0.0108857,0,5.1,12.1
1,0.0226485,0,4.9,21.6
1,0.0064381,0,7.7,20.6
1,0.0251375,0,7.9,23.4
1,0.0002449,0,1.4,17.3
1,0.0037964,0,3.4,25
1,0,0,4.9,28.9
1,0.0179407,0,5.8,22
1,0.0074825,0,7.7,22.7
1,0.000916,0,3.9,23.2
1,0.0133229,0,10,23.8
1,0.0009369,0,7.8,26.7
1,0,0,8.7,26.9
1,0.0392265,0,5,25.7
1,0.0031222,0,4.1,26.4
1,0,0,7.7,26.4
1,0.0049205,0,0,26.7
1,0.0003165,0,2,23.4
1,0.016014,0,2.1,18.2
1,0,0,1.4,24.5
1,0,0,9.3,18.6
1,0.0548561,0,11.1,22.2
1,0.0070547,0,5.6,28
1,0,0,0,14.4
1,0.0050342,0,0,23.5
1,0.001779,0,4.2,20
1,0.0074006,0,0,23.3
1,0.0468236,0,6.9,19.6
1,0,0,5.5,17.3
1,0.0033094,0,10.9,15.9
1,0.0145589,0,4.4,14.4
1,0.0008134,1,6.4,18.8
1,0.0018315,0,5.2,15.7
1,0,0,1.9,15.2
1,0,0,0,10.3
1,0,0,4.8,13.6
1,0.0326223,0,15.2,14
1,0.0018149,0,1.9,21
1,0.0030617,0,2.3,18.5
1,0.0145553,0,9.6,17.8
1,0.043948,0,3.6,20.6
1,0.0087137,0,2.3,18.5
1,0.0008303,0,0,18.9
1,0.0037807,0,0,15.8
1,0,0,11.1,15.6
1,0.0021645,0,0,16.2
1,0.0732794,0,0,16.5
1,0,0,5.5,21
1,0,0,0,24
1,0.018823,0,8.2,15.7
1,0.0167186,0,0,20.1
1,0.0415637,0,4.5,23.7
1,0.0016502,0,2.4,20.3
1,0.0152603,0,4.1,21.5
1,0.0323723,0,20.5,15.3
1,0.0300804,0,0,21
1,0.0297468,0,0,20.3
1,0,0,7.3,22.5
1,0,0,7.4,13.5
1,0,0,0,19.6
1,0,0,1.8,15.1
1,0.0014818,0,11.8,17.4
1,0.0007846,0,6.9,18.2
1,0.0017031,0,7.5,19.8
1,0.0218594,0,3.6,15.3
1,0.0047045,0,12.3,22.2
1,0.0009016,0,5.2,30.1
1,0.0130462,0,3.8,25.1
1,0,0,4.1,17.1
1,0.0034412,0,4.8,13.6
1,0.0625179,0,4,21.8
1,0,0,5.6,18.3
1,0.0096095,0,7.1,20.1
1,0,0,7.5,14.5
1,0.0052459,0,0,15.7
1,0.0064354,0,19.3,14.4
1,0.0077434,0,8.7,20.1
1,0,0,1.7,20.1
1,0.0076266,0,0,16.6
1,0.0004142,0,5.1,17.6
1,0,0,5.3,19.4
1,0,0,0,15.6
1,0.023129,0,0,14.4
1,0.005928,0,6.5,16.7
1,0.0055654,0,2.3,20.3
1,0.002038,0,6.7,26.4
1,0.0092695,0,0,20
1,0,0,0,18
1,0.0057252,0,9,13.9
1,0.3906958,0,0,27.9
1,0.007858,0,8.2,11
0,0.097723,0,3.7,38.3
1,0,0,12.8,11.6
1,0.0044743,0,6.1,16.7
1,0.0028455,0,19.8,21
1,0.0185372,0,8.4,14.7
1,0.0389963,0,6.2,9.4
1,0,0,10.7,17
1,0.0057615,0,9.7,24.9
1,0,0,2.2,15.6
1,0.0079342,0,15.7,23
1,0.0054319,0,4,17.5
1,0.0126839,0,4.2,14.4
1,0.0093178,0,3,15.9
1,0.0037839,0,3.5,23.2
1,0.0908662,0,26.7,7
1,0,0,0,4.3
1,0.0278515,0,7.9,18.4
1,0.0018425,0,9.8,16.4
1,0.016693,0,6.6,15.8
1,0.00523,0,12.8,21.4
1,0.0025931,0,5.7,20
1,0.0035506,0,3,8.3
1,0.0098724,0,8.6,9
1,0.0274302,0,18.7,6.5
1,0.0009083,0,15.2,9.3
1,0.0021238,0,11.5,10.7
1,0.0020661,0,4.6,11.6
1,0.001772,0,9.7,7
1,0.0076994,0,12.3,5.7
1,0,0,0,13.5
0,0,0,4.8,12.4
